9.908052099999999918e-01,1.001067300000000104e+00,1.006827799999999939e+00,1.026611699999999905e+00,1.013930999999999916e+00,1.014371200000000028e+00,1.021025800000000094e+00,1.019686700000000057e+00,1.004877999999999938e+00,1.004340199999999905e+00,1.000900099999999959e+00,9.852026099999999786e-01,9.924249600000000227e-01,1.010884499999999964e+00,1.016921600000000092e+00,1.026804199999999945e+00,1.009982500000000005e+00,8.358016000000000334e-01,9.711239900000000480e-01,1.009795800000000021e+00,1.002236799999999928e+00,1.002258700000000058e+00,1.013023500000000077e+00,1.002918600000000104e+00,1.020650499999999905e+00,1.000115899999999947e+00,1.014492799999999972e+00,1.020511200000000063e+00,1.006078599999999934e+00,1.005981199999999909e+00,1.025976400000000011e+00,1.026492399999999972e+00,1.007414000000000032e+00
9.950491200000000092e-01,1.007444000000000006e+00,1.011145799999999983e+00,1.026796000000000042e+00,1.013422800000000068e+00,1.010731700000000011e+00,1.012738200000000033e+00,1.015868900000000075e+00,1.004242099999999915e+00,1.004854300000000089e+00,1.003190599999999932e+00,9.853855999999999726e-01,9.920778900000000178e-01,1.009438199999999952e+00,1.009321499999999983e+00,1.023488799999999976e+00,1.009544100000000055e+00,8.286047600000000513e-01,9.752162100000000278e-01,1.012009399999999948e+00,1.005371199999999909e+00,1.003820300000000110e+00,1.010967500000000019e+00,1.009231100000000048e+00,1.014906199999999981e+00,9.976010299999999997e-01,1.012581900000000035e+00,1.020976799999999907e+00,1.008412400000000098e+00,1.008419900000000036e+00,1.026099000000000094e+00,1.026707899999999896e+00,1.005319800000000097e+00
9.938085700000000022e-01,1.007594199999999995e+00,1.006814600000000004e+00,1.022045899999999952e+00,1.015877499999999989e+00,1.009468699999999997e+00,1.012620099999999912e+00,1.016600299999999901e+00,1.003909600000000069e+00,1.004656599999999900e+00,1.002895400000000103e+00,9.804381699999999977e-01,9.937480699999999834e-01,1.007881500000000097e+00,1.009569500000000009e+00,1.026930899999999980e+00,1.006708600000000065e+00,8.298299900000000173e-01,9.728387600000000246e-01,1.013274599999999914e+00,1.005403300000000000e+00,9.994311900000000248e-01,1.006569999999999965e+00,1.003991199999999973e+00,1.016753999999999936e+00,9.990369099999999447e-01,1.010730499999999976e+00,1.016887899999999956e+00,1.003444199999999897e+00,1.001587900000000086e+00,1.024038100000000062e+00,1.022782300000000033e+00,1.006241399999999953e+00
9.953864199999999940e-01,1.009744399999999986e+00,1.005657800000000046e+00,1.026995099999999939e+00,1.018175400000000064e+00,1.008252499999999996e+00,1.013489400000000096e+00,1.017524099999999931e+00,1.003019499999999953e+00,1.006038800000000011e+00,1.003112100000000062e+00,9.820657999999999888e-01,9.887405000000000221e-01,1.005204399999999998e+00,1.010426499999999894e+00,1.021195300000000028e+00,1.005694599999999994e+00,8.352713000000000498e-01,9.674029400000000445e-01,1.018512599999999990e+00,1.001507200000000042e+00,9.990671300000000254e-01,1.012093499999999979e+00,1.003880499999999953e+00,1.018333300000000108e+00,9.886782800000000204e-01,1.012444700000000086e+00,1.016362500000000058e+00,1.004680599999999924e+00,1.004862499999999992e+00,1.024584799999999962e+00,1.018562900000000049e+00,1.007007800000000008e+00
9.965287400000000240e-01,1.011638899999999897e+00,1.006842299999999968e+00,1.026837299999999953e+00,1.017281099999999938e+00,1.008308299999999935e+00,1.013561500000000004e+00,1.015946299999999969e+00,1.000659699999999930e+00,1.006297500000000067e+00,1.001125499999999890e+00,9.814020399999999755e-01,9.922671299999999972e-01,1.010065800000000014e+00,1.010827099999999978e+00,1.020375500000000102e+00,1.004625799999999902e+00,8.314513000000000043e-01,9.707738200000000095e-01,1.017441899999999899e+00,1.001638100000000087e+00,9.967780099999999921e-01,1.005419899999999922e+00,1.002188899999999938e+00,1.017444000000000015e+00,9.906972600000000240e-01,1.007034999999999902e+00,1.013590100000000049e+00,1.001568000000000014e+00,1.000537500000000080e+00,1.020494800000000035e+00,1.012909700000000024e+00,1.004037099999999905e+00
9.984567800000000437e-01,1.012170800000000037e+00,1.006169899999999950e+00,1.023804900000000018e+00,1.013765000000000027e+00,1.008964500000000042e+00,1.009226399999999968e+00,1.012814899999999962e+00,1.000178900000000093e+00,1.004329400000000039e+00,1.004831100000000088e+00,9.846358299999999897e-01,9.928536399999999817e-01,1.004910900000000051e+00,1.006039099999999964e+00,1.018484500000000015e+00,1.005941999999999892e+00,8.314046899999999463e-01,9.694228200000000184e-01,1.012767799999999996e+00,1.003315900000000038e+00,9.995074299999999745e-01,1.009987600000000096e+00,1.011104299999999956e+00,1.022402999999999951e+00,9.892064299999999699e-01,1.006665200000000038e+00,1.016307800000000094e+00,1.003394700000000084e+00,1.003527899999999917e+00,1.022677400000000070e+00,1.021756799999999910e+00,1.006725899999999951e+00
9.961537099999999700e-01,1.012385400000000102e+00,1.004498799999999914e+00,1.024204600000000021e+00,1.013390699999999978e+00,1.007352400000000037e+00,1.010602100000000059e+00,1.013667799999999897e+00,9.995500400000000285e-01,1.005851400000000062e+00,1.002412700000000045e+00,9.779967699999999597e-01,9.926997400000000527e-01,1.005453300000000105e+00,1.010879499999999931e+00,1.023134100000000046e+00,1.002100299999999944e+00,8.304603699999999478e-01,9.689384699999999961e-01,1.014596599999999960e+00,1.005216600000000016e+00,9.986696800000000040e-01,1.006426299999999996e+00,1.004887000000000086e+00,1.014017600000000074e+00,9.839088900000000359e-01,1.007720600000000077e+00,1.015470099999999931e+00,1.003165800000000107e+00,1.003191699999999908e+00,1.018939599999999945e+00,1.013790699999999934e+00,1.002616200000000068e+00
9.965580699999999625e-01,1.011357499999999909e+00,1.002089100000000066e+00,1.024766800000000089e+00,1.015056799999999981e+00,1.009011000000000102e+00,1.009156600000000070e+00,1.010380099999999892e+00,1.000982299999999992e+00,1.004681699999999900e+00,9.999466500000000480e-01,9.839131800000000538e-01,9.921098900000000498e-01,9.989021399999999939e-01,1.007023900000000083e+00,1.016642899999999905e+00,1.001669799999999944e+00,8.339458699999999780e-01,9.714974800000000243e-01,1.015022799999999892e+00,1.003591700000000086e+00,9.949340199999999745e-01,1.008054999999999923e+00,1.006208999999999909e+00,1.020368100000000000e+00,9.880272700000000130e-01,1.008525700000000080e+00,1.013153600000000099e+00,9.997744600000000315e-01,1.001037600000000083e+00,1.014698700000000064e+00,1.012118599999999979e+00,1.006628800000000101e+00
9.951326299999999625e-01,1.013756399999999891e+00,1.002924300000000102e+00,1.023354199999999992e+00,1.017904600000000048e+00,1.007630900000000107e+00,1.006097599999999925e+00,1.011177500000000062e+00,9.981902799999999853e-01,1.000677899999999898e+00,1.002598799999999901e+00,9.830985100000000365e-01,9.893879300000000265e-01,1.006559800000000005e+00,1.011217500000000102e+00,1.014133900000000033e+00,1.000498899999999969e+00,8.336060600000000376e-01,9.679994600000000338e-01,1.010982300000000000e+00,1.002741499999999952e+00,9.979123500000000035e-01,1.008548400000000012e+00,1.004996699999999965e+00,1.021704399999999957e+00,9.862811599999999901e-01,1.004165500000000044e+00,1.012324900000000083e+00,1.001388900000000026e+00,1.007075399999999954e+00,1.016885899999999898e+00,1.010995000000000088e+00,1.003217100000000084e+00
9.954785099999999831e-01,1.010656500000000069e+00,9.981610199999999544e-01,1.019863500000000034e+00,1.015788799999999936e+00,1.003126100000000021e+00,1.006220799999999915e+00,1.010293700000000072e+00,9.972876299999999805e-01,1.002252600000000049e+00,1.002121700000000004e+00,9.858243500000000159e-01,9.893952000000000302e-01,1.001854299999999975e+00,1.001734399999999914e+00,1.010402999999999940e+00,1.002424600000000110e+00,8.352864399999999634e-01,9.667748800000000031e-01,1.011299799999999971e+00,1.001323100000000021e+00,9.955480100000000387e-01,1.002729500000000051e+00,1.001949699999999943e+00,1.021161200000000102e+00,9.860537099999999722e-01,1.006462100000000026e+00,1.011214099999999894e+00,9.987708299999999983e-01,1.003024499999999986e+00,1.015395499999999895e+00,1.008685000000000054e+00,1.001095800000000091e+00
9.935056599999999571e-01,1.011146899999999960e+00,1.000736099999999906e+00,1.018268600000000079e+00,1.014056599999999975e+00,1.002526299999999981e+00,1.005286099999999960e+00,1.007641599999999915e+00,9.996123900000000173e-01,1.001546100000000106e+00,1.001626300000000080e+00,9.764971700000000254e-01,9.928918500000000202e-01,1.002944800000000081e+00,1.004790499999999920e+00,1.016334400000000082e+00,1.000068299999999910e+00,8.295078900000000255e-01,9.653744100000000161e-01,1.007381899999999941e+00,9.993310600000000488e-01,9.917244899999999586e-01,1.004750299999999985e+00,1.002861299999999956e+00,1.019274500000000083e+00,9.804844900000000418e-01,1.004057500000000047e+00,1.010694699999999946e+00,9.999215000000000186e-01,1.005196299999999932e+00,1.014884700000000084e+00,1.005796099999999971e+00,1.001389400000000096e+00
9.940450800000000253e-01,1.005006599999999972e+00,9.944164199999999676e-01,1.013239400000000012e+00,1.014112700000000089e+00,1.004483500000000085e+00,1.004597399999999974e+00,1.012714099999999950e+00,1.000704999999999956e+00,1.000258599999999998e+00,9.991444299999999723e-01,9.831074499999999938e-01,9.924023199999999489e-01,9.967126800000000175e-01,1.003337399999999935e+00,1.014375199999999921e+00,1.000086100000000089e+00,8.326987599999999823e-01,9.651294400000000051e-01,1.010628800000000105e+00,9.995290599999999692e-01,9.943913800000000469e-01,1.002612099999999895e+00,1.002271499999999982e+00,1.019198800000000071e+00,9.798239499999999991e-01,1.005930200000000108e+00,1.005061100000000041e+00,9.952681100000000392e-01,9.977229800000000370e-01,1.008142799999999895e+00,1.005696200000000040e+00,9.961714699999999478e-01
9.916498700000000444e-01,1.003278600000000020e+00,9.937965300000000113e-01,1.011553900000000006e+00,1.012775999999999899e+00,1.003474399999999989e+00,1.003781299999999987e+00,1.007946400000000020e+00,9.951758400000000337e-01,9.980007400000000528e-01,9.988369900000000356e-01,9.819985599999999648e-01,9.876788300000000076e-01,1.001046499999999950e+00,1.005002100000000009e+00,1.014741200000000010e+00,9.995371100000000064e-01,8.271821700000000499e-01,9.618428300000000375e-01,1.009412900000000057e+00,9.940339299999999545e-01,9.911420899999999756e-01,1.000491299999999972e+00,1.000944099999999892e+00,1.020379200000000042e+00,9.783635699999999602e-01,1.004327500000000040e+00,1.002672199999999902e+00,9.962472300000000391e-01,1.000393000000000088e+00,1.010604400000000069e+00,1.005397600000000002e+00,9.946371299999999804e-01
9.904399499999999579e-01,9.999776500000000512e-01,9.943517400000000395e-01,1.007982500000000003e+00,1.003166800000000025e+00,1.001254300000000041e+00,1.005932800000000071e+00,1.007475899999999980e+00,9.967325299999999499e-01,1.000019400000000003e+00,9.983210599999999824e-01,9.835510800000000220e-01,9.892134700000000391e-01,9.970691799999999994e-01,1.001577299999999893e+00,1.010118700000000036e+00,9.946083399999999797e-01,8.268706799999999690e-01,9.613936499999999885e-01,1.006778799999999974e+00,9.924463000000000035e-01,9.919590400000000141e-01,9.994295199999999602e-01,9.985997100000000293e-01,1.021870499999999904e+00,9.727504300000000548e-01,1.003079800000000077e+00,1.003798399999999980e+00,9.940187900000000409e-01,9.966174399999999656e-01,1.007259799999999927e+00,1.001129200000000052e+00,9.952257899999999990e-01
