1.007001992588316464e+00
1.015848358760980119e+00
9.688523993300808268e-01
9.839912816369478232e-01
1.003857243789264553e+00
9.770405737003290403e-01
1.000700879993769998e+00
9.956614785992218275e-01
1.011059655704711124e+00
9.773689194673675917e-01
9.865142766748398184e-01
1.010062136700741631e+00
9.677925067471027099e-01
9.805614222149315884e-01
1.029819535350578130e+00
9.925071577964139635e-01
1.046155734686361916e+00
1.056694176086361292e+00
1.027390668665445261e+00
9.597211463981409896e-01
9.329917225068978803e-01
9.083026535498018861e-01
9.197767392411791976e-01
8.755267657186890373e-01
9.588811265746191026e-01
9.425752230158047640e-01
9.690514591765314600e-01
9.296884813465644548e-01
9.426110454315149711e-01
9.454239231706442759e-01
9.356782776788082900e-01
9.243700883091631182e-01
9.414961216530084442e-01
9.461459690932787492e-01
7.003492891228415562e-01
7.979067153694857639e-01
8.175895765472313004e-01
7.666630774200495768e-01
8.050561797752808779e-01
7.360432658757850577e-01
7.888125148139369935e-01
5.141225961538461453e-01
5.938047925189947618e-01
8.316929133858267376e-01
3.431952662721893255e-01
5.379310344827585855e-01
7.756410256410256610e-01
8.429752066115702158e-01
6.960784313725489891e-01
