1.000000000000000000e+00
1.039000000000000146e+00
1.076267868033852881e+00
1.111936373861433180e+00
1.146071190987261845e+00
1.178716501936980299e+00
1.209905483125194303e+00
1.239664608554340797e+00
1.268015846633200994e+00
1.294977933497421185e+00
1.320567176527571718e+00
1.344797993494190491e+00
1.367683291565780390e+00
1.389234743692673746e+00
1.409462996218594055e+00
1.428377828698897956e+00
1.445988279486669192e+00
1.462302746166664003e+00
1.477329067100775051e+00
1.491074588518035426e+00
1.503546220357220964e+00
1.514750483229456712e+00
1.524693548278312161e+00
1.533381271292681536e+00
1.540819222120210608e+00
1.547012710201440377e+00
1.551966806873992466e+00
1.555686364966174073e+00
1.558176036099388151e+00
1.559440286040922663e+00
